Order_Id,Product_Id,Quantity,Unit_Price
2668,272,1,36507.81
2733,216,4,19491.26
5685,240,3,40316.32
2764,256,3,7347.95
3218,245,3,22677.68
1645,221,4,28223.22
3353,204,1,1972.8
3613,251,3,24961.9
4614,201,2,1544.26
2345,271,3,49010.27
4345,245,1,23604.73
3975,272,1,2492.75
2060,251,4,27236.25
2440,295,3,31203.26
2215,203,3,33245.18
2427,253,4,465.93
2125,256,1,6171.39
3177,262,3,6155.31
1185,243,3,42406.77
4426,256,3,28990.95
3614,288,5,8354.18
3208,223,3,33514.93
2190,298,3,48524.73
4591,227,5,43930.32
2845,217,2,42065.25
4877,263,5,13595.82
2256,243,2,729.27
1469,207,1,24999.65
2821,227,1,48135.24
5645,262,5,7082.18
5002,277,1,6047.14
1074,254,4,18760.96
3433,216,1,20250.62
4684,209,2,23483.41
4348,239,5,23554.29
2082,219,1,28312.81
1985,243,4,13066.26
1557,215,3,31814.2
1038,256,5,42473.83
4640,253,3,48884.66
1340,293,3,41385.06
4743,210,5,37531.19
5982,216,4,8651.14
5268,240,5,40479.7
1024,254,2,3814.69
1939,274,4,40552.43
4208,287,5,25280.79
4178,243,2,12082.88
5035,262,3,24550.83
1455,277,2,38402.96
3624,288,5,1736.59
3664,221,5,32934.87
4571,292,1,8966.31
1952,228,3,33155.21
1007,265,3,41435.1
1681,242,4,2380.63
3879,244,5,46619.05
2922,262,2,45442.49
4975,240,3,46379.24
4120,285,5,30083.91
1101,228,5,13036.44
1968,227,4,34786.26
5102,299,4,1143.59
1833,292,4,38312.47
4709,291,1,47892.47
2687,290,1,8118.22
2012,218,3,43775.0
1779,220,3,13096.76
5161,260,2,1457.93
5707,237,1,34442.5
5719,279,2,47895.07
3662,298,5,37273.28
2940,275,3,35584.98
3320,299,5,42859.42
5320,242,5,27879.46
4821,296,2,708.8
5914,261,3,27823.4
3727,235,2,35681.85
2519,203,5,17386.49
4295,222,1,30600.79
1053,297,2,5640.0
4912,265,4,48210.8
2006,247,2,36368.59
2861,293,2,23070.49
2199,234,4,20779.24
1212,247,2,22495.6
4592,209,5,20947.84
1395,266,4,45267.7
3728,279,3,30591.61
5815,205,1,12219.06
2835,297,5,41239.49
4109,214,4,21441.51
3556,219,3,44373.32
3577,226,3,14243.43
3844,234,4,7981.2
4334,232,2,44837.61
1512,222,2,41475.71
1590,290,5,8118.36
1333,240,3,23629.89
5491,284,2,31493.03
5349,253,2,5319.34
2853,224,4,45877.77
1434,267,5,3069.01
5643,264,1,927.53
5629,202,1,11649.96
4042,254,4,31815.53
2303,285,5,4195.95
1346,266,1,26548.57
2041,209,2,14530.6
1414,208,3,24121.09
4464,289,4,42494.79
5524,247,3,44616.34
2523,201,4,2837.28
4468,279,1,18918.09
3907,294,2,35724.53
1735,254,5,20438.83
2508,247,1,1307.11
4856,271,2,43447.53
3608,203,4,30003.06
3459,273,5,46288.44
5344,268,2,17356.11
3592,204,3,10506.56
4269,219,5,33220.68
1422,246,4,3917.61
5306,215,2,29749.73
4113,278,5,12737.88
1161,269,2,28946.18
2712,243,4,20167.65
5582,254,5,31881.95
5557,277,1,46480.4
2337,227,2,41331.02
2713,278,1,37866.93
1455,252,3,47942.14
3632,233,3,12457.6
4306,256,5,21648.78
3410,271,5,18583.22
5300,286,4,24841.19
4766,284,5,43355.16
4059,218,3,34421.74
4540,287,3,48207.01
1156,221,5,47556.69
5455,267,5,221.82
3983,207,3,42755.19
3535,291,1,30800.78
4743,212,1,46897.78
5521,270,1,45387.84
3124,261,5,5865.11
3665,279,2,37005.53
2442,291,3,14655.18
5300,202,5,45963.45
2211,254,3,460.5
1021,249,3,27624.63
2657,228,3,29394.83
1102,277,1,7993.38
5452,225,3,21883.89
1552,256,3,33903.84
1869,282,3,7202.32
2002,219,3,44835.1
2471,226,4,30227.52
4539,283,5,17816.47
5899,294,5,23381.29
5441,234,1,45089.79
5520,246,2,47780.09
5671,212,3,5679.11
2681,279,2,41463.19
1179,269,4,22629.4
1996,272,5,27591.95
2392,282,2,38802.17
2150,268,4,29814.38
5793,292,2,13051.04
1362,202,2,6125.54
5888,262,3,30220.68
5431,228,5,7654.13
2383,277,3,2730.67
5734,251,2,49270.65
3783,256,2,33483.01
5147,227,5,2996.44
5272,230,3,26744.84
4974,276,4,38567.33
2207,295,2,31348.24
5214,215,5,45610.59
4223,281,4,41859.59
4234,245,4,5853.2
1479,291,4,11759.19
3956,266,2,18379.11
3913,264,2,35362.15
5506,218,3,19863.37
2456,215,1,5940.07
1117,292,2,730.92
5416,255,5,27756.32
2951,300,2,2206.91
4895,278,4,33436.04
3168,271,5,35582.14
4785,201,5,49869.05
5383,273,2,13697.1
3498,214,5,21872.29
5505,242,1,33766.11
5215,246,4,34502.16
1638,233,2,37986.23
2280,295,4,20384.49
1012,258,2,37514.28
2706,279,2,15073.91
3822,236,1,13316.92
4364,295,5,28659.61
3603,225,4,18059.96
1999,223,3,30487.5
2569,260,5,13174.85
1877,255,2,36467.93
3876,255,5,1572.38
4284,241,5,35443.72
1840,241,3,41736.22
3896,239,5,29862.98
5253,262,5,48168.02
1370,242,4,16674.71
3441,252,3,35604.51
4378,280,1,45505.52
1051,225,5,16494.51
4382,258,3,37108.71
3442,215,3,7697.77
1468,217,5,18412.23
2556,253,1,48340.23
2218,289,1,46664.88
4028,259,2,36247.23
2785,292,5,9320.98
4815,293,1,35469.55
4326,201,4,25708.53
5480,213,4,48127.0
4261,233,1,34075.19
2218,253,2,35988.41
4919,286,2,27397.94
3785,229,5,46676.06
2084,216,1,38906.56
1009,207,4,4428.27
5085,289,5,24704.85
1069,204,2,7432.19
1652,295,3,34534.94
1570,250,1,26882.68
1926,244,5,14249.91
1917,219,5,45484.86
4608,250,4,9977.36
2211,250,5,29798.38
3546,277,1,820.9
1205,220,4,12982.87
4446,216,2,9315.78
1428,234,5,42635.91
2129,203,2,10496.33
4164,222,4,8814.26
3535,268,5,49772.28
5423,291,3,23075.7
1366,262,4,5042.58
2622,265,5,7996.7
1776,216,2,21019.06
4046,240,1,3012.07
3160,254,5,24828.89
4571,282,2,39563.17
1400,277,2,6822.91
3101,223,4,16771.65
4942,298,1,3329.7
5201,263,1,2317.57
2658,224,3,37299.94
3464,267,1,15482.72
4484,297,2,46259.44
5499,291,3,20462.53
1454,265,5,32834.46
4846,291,3,31112.3
4339,274,2,19157.4
1822,279,1,40040.98
3105,239,5,14178.65
1918,232,4,27862.43
4253,201,5,45353.75
5877,283,3,665.91
1156,289,2,23059.41
2210,275,3,13687.84
1126,262,5,28369.54
3191,253,5,20585.31
4887,287,4,44710.07
4142,242,3,30214.98
4201,269,2,43049.91
4007,209,3,14773.97
2187,263,4,26911.12
3935,274,4,14926.43
5357,282,1,43210.24
1586,225,2,27555.6
3804,287,5,17753.96
4716,224,3,34143.2
1719,253,1,24291.59
5791,214,1,22160.53
1353,214,5,19608.38
2266,225,1,28766.32
5943,211,2,38951.46
1452,251,3,24544.74
3084,207,5,40927.12
5859,237,2,37672.58
2516,223,2,34806.54
5399,211,4,29961.59
1622,210,1,41278.37
2926,261,3,21082.04
3277,274,4,14350.77
1448,262,5,26438.37
4063,232,4,26640.24
2598,206,5,36960.17
4040,223,2,3186.24
2653,242,5,1104.78
4264,265,4,48697.25
5294,242,5,6268.66
3932,249,2,41570.2
4490,246,5,30900.52
1922,238,4,10855.01
5934,244,1,9392.19
1226,266,5,36438.73
5222,274,2,34400.17
2108,236,2,24642.73
4891,215,4,11335.5
2139,263,3,18086.75
2912,286,2,2668.42
4896,238,3,6459.25
2998,245,1,44532.79
4725,261,4,18439.17
5884,255,2,917.1
4144,217,2,29553.8
5050,286,4,37895.02
3175,271,4,11318.52
5280,228,2,33488.82
3932,240,2,24955.9
3784,260,3,139.15
3700,274,4,48632.18
5034,203,3,43966.88
5125,208,2,10196.0
1249,220,1,49122.25
3085,217,3,27567.73
4213,264,5,8425.89
5762,204,5,12242.32
5706,225,4,2280.86
4448,258,4,44617.17
3463,243,2,46400.68
1113,255,3,48353.7
1986,265,3,22162.74
5903,221,1,18326.81
1754,265,5,8026.09
4409,239,5,13654.17
5096,263,3,22478.1
1570,227,5,31064.77
1809,224,1,27988.6
3507,269,5,6877.54
5626,293,3,38716.63
2010,211,3,37290.8
1178,281,4,28415.46
2870,286,3,2538.19
5994,226,1,36061.61
4674,256,2,17203.0
1953,253,1,42003.21
1216,227,5,404.25
4152,276,4,31938.53
1885,219,5,45435.27
2954,265,4,12309.59
2324,298,4,42297.2
4994,264,4,16154.21
5930,243,2,47033.35
5475,264,2,45075.32
2765,210,4,14788.89
3084,228,5,933.17
3326,209,4,15044.93
1220,233,1,4688.03
1204,284,2,16746.41
2710,216,3,37958.6
1128,217,2,19520.55
5216,266,5,31981.02
5599,293,1,38856.65
5262,242,4,47800.81
3164,273,1,29339.29
2614,243,1,23484.62
3808,260,1,1898.74
1644,201,1,22943.17
1202,284,2,13995.0
2886,211,5,18406.24
3368,269,3,22593.19
3346,216,3,38966.62
1891,236,3,22201.33
5648,254,4,44256.52
3985,284,2,33582.27
2772,231,3,49254.6
1416,276,2,39804.63
1759,210,5,35660.46
1453,290,4,49600.25
4475,224,5,31240.26
5217,236,1,35076.82
2567,221,5,13704.66
2429,286,2,28384.16
5854,246,1,19924.45
4268,280,2,49578.91
3621,218,5,16659.47
1054,269,5,39488.61
2631,300,3,28168.45
1326,205,1,19874.9
2784,250,2,25569.06
2017,283,4,1615.73
5601,225,1,23506.87
3164,244,5,14832.74
1253,297,1,247.67
1961,227,4,17698.71
4758,257,3,22698.05
4784,291,3,18956.53
2566,280,4,34387.76
1277,219,4,30465.92
5544,263,2,25809.8
2566,300,5,12105.7
2440,299,3,42350.21
5129,230,3,13680.04
1756,267,5,16416.3
4274,250,4,2289.62
3425,236,2,436.46
1987,283,1,13587.03
4311,247,1,5741.74
5018,261,5,3881.76
2575,290,3,7553.48
5956,284,3,30230.27
3869,208,2,1827.87
2764,245,1,45107.04
2251,210,4,49237.87
1851,240,3,49616.97
5445,202,4,8868.96
2310,295,2,28567.99
5894,233,4,32022.14
5856,277,5,41467.47
2095,207,5,30633.22
4489,263,4,21772.51
1268,285,5,7654.99
5786,275,3,24286.66
5928,290,5,18033.4
4171,249,5,38498.89
1273,209,2,30460.55
4453,295,4,28280.03
1693,258,2,32783.58
4268,279,4,35866.32
4644,242,5,23620.02
5157,264,1,36031.16
2361,291,5,9569.36
3071,222,1,45930.08
5756,241,4,46918.86
2622,297,3,21864.17
2712,271,1,18981.35
2831,237,5,589.51
4837,219,5,20257.53
4819,259,3,27294.51
4861,252,4,37724.69
3451,250,3,6213.27
5128,214,1,31483.31
5312,253,1,4292.18
3596,205,1,16212.77
1281,251,3,1322.31
5016,211,5,40078.29
2701,289,2,48930.29
1461,248,2,42683.04
5215,254,1,42403.68
2297,220,2,22877.19
4277,261,5,17487.26
3281,212,1,31824.23
2491,294,3,19965.02
2528,208,4,6104.22
5029,254,2,13987.22
3245,230,2,2178.13
1380,250,5,13203.82
5501,287,3,23589.51
5038,271,5,47436.12
2322,219,5,649.19
3781,272,4,43856.67
2279,204,1,5007.27
1297,228,5,29240.28
3662,206,2,16890.47
5651,239,2,19190.94
2737,296,3,26176.03
1945,229,1,32948.35
3893,217,1,6448.28
5214,286,5,35447.92
3703,273,4,32895.99
2983,292,1,37211.64
1036,278,4,7346.13
4732,209,1,29628.1
4159,258,3,41080.69
4301,213,5,33949.02
2760,284,4,39532.72
2677,275,1,6623.69
3831,211,1,6713.67
4863,285,3,17752.04
1559,240,2,36646.74
2568,281,3,35294.83
1007,231,1,4410.81
5346,250,2,27812.07
5852,202,2,18405.08
2761,220,4,37132.63
5957,280,5,2627.96
2858,237,1,18304.39
5809,239,1,17426.52
2543,229,1,38325.01
1775,295,5,37474.52
1383,299,3,23495.0
4553,221,3,42737.8
2760,238,5,37196.23
5066,213,1,37144.78
4491,202,5,3468.45
4244,258,5,44227.23
4035,269,1,6356.1
4871,287,3,49879.89
4970,252,3,22332.91
3565,249,2,9655.52
2759,228,3,8244.2
1593,244,3,35391.43
3254,220,1,10929.48
2043,291,5,44791.07
1774,287,4,18190.05
3340,228,3,20711.78
4167,249,5,30098.06
3413,227,1,18969.32
1039,289,3,1455.49
2006,225,1,1090.5
3559,283,1,32088.06
3241,235,3,21908.47
2121,260,5,12508.67
4852,227,5,18298.02
4811,249,4,9138.93
4910,294,1,24353.04
1903,234,5,16701.56
2843,204,1,12967.61
5390,275,2,47459.31
4038,263,2,17761.25
1137,221,2,25441.95
2020,273,1,21107.37
4973,296,3,32466.43
2921,251,1,38535.23
3310,246,2,29080.93
1750,212,5,48284.16
4375,235,2,12347.2
5704,201,3,21465.02
1235,239,3,48632.6
3441,204,1,41823.19
1507,270,4,19760.23
5395,295,5,37645.34
1604,253,5,22387.71
2621,258,4,4403.78
5585,226,4,37486.07
3784,274,3,42241.95
4137,261,4,5059.34
3639,254,5,21213.75
5161,261,2,29211.66
4746,264,3,27856.84
3844,213,3,8775.57
1731,271,4,34838.34
4216,252,1,32224.91
5714,209,2,39381.71
2203,202,5,25000.74
5898,272,5,11792.31
2984,265,2,36987.15
5682,274,2,29999.46
4265,217,3,46780.91
1860,236,1,45385.13
5047,212,4,26506.18
2888,273,2,27398.87
1764,286,4,5592.35
1949,252,5,35248.38
5039,295,3,4948.9
4841,285,4,15655.86
4396,258,1,9100.77
2646,224,5,10999.05
3098,225,3,22388.26
2872,277,3,44850.12
5626,247,4,18838.19
4493,275,1,32220.45
1896,216,4,16503.5
5116,275,3,20346.56
1129,223,4,15594.24
1074,214,3,1248.68
2461,230,2,28911.24
3901,296,4,11609.69
5261,247,1,35517.76
4737,282,2,38279.16
2821,207,5,47805.91
5741,252,5,20450.33
1884,232,3,40006.55
5435,298,2,26388.68
3340,203,4,10040.86
2477,244,5,43416.73
5839,222,2,32063.73
4170,246,2,39781.44
2801,201,2,40222.08
5482,272,1,23514.72
2773,300,2,38633.45
1118,256,3,21272.28
5492,229,5,38902.65
2961,264,5,15824.75
1558,282,3,19183.65
3689,211,2,22726.6
2863,202,3,10382.83
5037,260,3,30557.35
1122,294,3,26707.93
2870,261,2,27137.61
5174,220,3,49508.27
5271,271,3,45382.44
2003,271,3,8315.92
1197,254,1,20495.49
1143,214,2,20640.8
3208,279,5,48387.9
3462,202,4,23575.79
1480,283,1,48367.25
3979,236,1,37070.71
2235,226,5,4134.33
1227,300,1,48930.03
2522,282,5,22112.57
1428,269,2,43582.59
2222,217,4,34173.94
4247,252,2,48982.29
5687,269,5,4311.27
3610,209,3,7348.27
3546,249,1,22288.31
3210,217,2,21138.13
3114,212,2,22457.43
4778,203,5,28027.24
1499,206,4,44641.46
2802,210,5,12044.43
5763,241,4,33758.98
3821,283,1,36931.73
3719,278,4,18887.05
5026,278,1,6970.21
3060,235,1,6898.99
5843,237,2,38015.36
2024,211,2,19550.54
2778,218,5,16852.58
1293,266,5,38754.3
1719,233,1,47407.66
5508,256,4,37046.03
3984,285,5,19224.18
4736,244,2,16432.62
2578,256,2,26307.78
2671,286,3,10536.62
5285,232,1,7097.01
1773,294,2,16758.82
5740,235,3,45068.67
2875,237,5,10042.77
5544,248,1,47242.16
4200,218,3,48916.13
1225,271,1,22095.67
4166,259,4,21431.93
2899,257,3,27302.11
4935,209,2,45085.26
4166,274,2,23959.23
3691,242,1,38139.37
3948,242,2,34672.93
2721,262,5,37363.98
2800,227,1,19112.3
1674,247,5,37884.41
4323,227,1,21038.06
1329,277,5,30509.95
5513,236,3,1224.3
2639,264,3,2523.36
5062,204,3,35459.22
2009,253,5,34871.78
3515,294,1,157.57
2933,254,5,14433.23
5151,242,3,41478.63
2784,211,4,36426.59
2702,276,5,1756.95
4569,271,3,26352.67
1965,280,4,45776.68
4549,267,2,17306.91
2125,267,5,15482.0
4875,266,1,766.65
5290,282,5,16553.31
1217,237,3,32868.62
5534,239,4,117.08
4801,226,3,25314.57
2908,265,4,23865.82
1165,258,4,37739.44
4737,299,5,19727.88
3143,259,4,38320.66
5052,213,4,16418.31
2444,204,3,10671.05
4951,210,2,31578.95
4872,224,5,27840.46
2931,286,1,13745.88
4349,249,5,36142.65
3469,231,1,6123.65
2227,288,3,9097.36
4518,245,3,4161.56
4549,213,3,29813.21
3656,225,4,17729.11
3756,229,2,23274.34
1647,285,3,32068.41
1112,297,2,131.06
1266,219,4,27577.65
5078,207,5,23237.85
3533,264,5,46721.33
4369,248,5,18145.33
5962,237,4,47110.34
3042,225,2,44350.46
4543,250,4,27902.22
1431,290,1,33767.18
2925,266,1,37042.76
2429,256,5,30977.28
2336,263,5,28959.8
4710,286,1,7042.34
1952,270,3,7187.39
2591,288,2,14315.68
5447,263,1,47079.8
5336,246,1,45759.98
4046,224,4,8692.72
2074,211,5,2772.96
4952,201,4,11835.4
3957,293,3,46045.17
5678,220,3,21373.78
1009,299,3,16574.47
3193,265,1,30868.03
1017,275,3,45742.27
5583,246,2,31446.45
5444,251,4,44933.61
3627,234,2,20711.11
3528,201,5,49363.8
5520,212,2,36024.33
5275,279,5,29839.81
5851,233,3,48513.24
3412,214,4,22178.96
4022,292,1,5502.15
2369,294,3,44122.2
2968,244,5,35276.59
4860,267,1,14774.13
1538,218,5,2455.72
2122,285,3,47028.81
4852,251,4,30390.5
1930,220,3,22960.34
4444,232,4,47097.89
5799,230,1,17333.3
4879,286,4,16682.7
3803,245,2,3618.61
4967,259,1,20179.87
4161,213,4,30805.19
3132,236,5,15868.93
1815,263,4,332.02
1925,277,3,31423.67
3644,202,2,24796.53
1308,249,4,44849.72
3775,287,4,42337.29
2028,206,1,37784.93
2267,252,5,23081.61
4002,219,1,31189.19
5410,295,5,33076.55
3057,281,1,48296.04
2235,246,5,39890.12
3221,232,2,12647.4
2056,214,2,41585.51
5722,255,5,20900.31
3843,232,2,21135.55
2364,208,4,13232.86
4090,296,1,35533.89
5306,217,3,10862.8
5876,286,3,24518.57
3233,265,4,14703.18
3985,249,3,14096.92
4440,217,1,8975.12
4933,264,1,46866.29
4824,285,3,40656.16
4588,246,2,25292.01
4152,250,3,16596.07
3631,247,5,18578.41
4858,288,2,14890.36
4976,214,4,11896.63
1922,226,1,49974.74
1781,216,1,4407.32
3878,294,5,14625.83
4038,296,4,4387.85
5289,258,3,13501.16
4926,231,4,18482.0
1029,271,4,26220.94
5088,214,3,17674.32
1343,254,2,1922.31
3253,243,4,15258.59
1064,228,3,20373.75
2225,284,5,34602.46
3553,246,1,27228.71
5365,244,5,7236.51
1079,211,2,41825.8
4471,209,3,2479.77
3797,249,5,11299.22
2203,227,3,9767.26
3381,267,2,38034.19
2335,238,4,10681.42
4197,253,1,14902.25
5858,271,1,14326.64
3697,265,2,19026.73
5270,284,5,17680.68
2532,226,4,39225.28
5855,278,1,18293.17
2537,234,4,3143.88
1106,299,2,20870.05
3051,259,2,31143.81
4142,241,5,39115.0
1205,274,3,28490.83
2935,241,2,16303.53
2165,226,1,4142.08
4079,283,5,2685.83
2924,265,4,44743.57
5855,289,2,26967.14
2505,204,1,44787.69
1663,236,1,26854.48
1450,280,2,48395.16
2711,205,5,2690.53
1041,242,1,6511.76
4483,274,5,47471.4
5932,262,3,1177.2
5671,241,1,11773.97
1754,245,4,5450.58
4645,264,3,30334.01
1984,214,2,30825.5
1146,270,3,25686.94
1488,224,5,40438.22
1469,297,5,38612.99
1330,205,1,24995.55
5684,239,1,23146.29
4801,213,5,42015.47
3121,294,1,10792.63
4897,273,1,37172.79
1795,229,2,41645.21
2063,277,5,39122.37
5558,264,2,27909.61
3442,203,1,47516.84
3330,201,5,1875.36
3841,217,5,42673.7
4858,243,1,32824.92
4997,259,3,26596.08
3583,243,1,3908.13
1027,222,4,43259.6
4127,219,2,43219.05
4527,294,4,37234.02
3888,219,3,39859.9
3635,269,3,39004.83
3202,242,5,39067.36
4976,223,4,16510.84
5857,216,5,15654.73
2705,281,4,28871.81
5728,298,5,14756.78
2169,249,4,3245.52
5415,255,1,8940.95
3755,281,2,46951.92
2837,277,2,4751.41
4217,253,2,29770.09
5001,237,4,38269.03
1057,209,1,19442.44
4485,267,1,24595.24
4400,225,2,8631.73
3340,282,5,36063.47
3831,250,1,24109.3
3732,219,5,36457.84
1808,282,3,14182.64
5579,235,5,24116.23
2697,288,5,30547.98
3068,288,4,17405.35
2048,245,4,45928.43
2620,210,3,26812.4
2527,253,2,36884.16
3948,273,2,7495.68
3469,211,1,35796.92
1900,276,4,38400.47
3522,224,3,9503.79
2946,215,1,47287.11
4135,256,4,844.43
1395,234,3,45776.2
1112,261,2,14157.1
5522,231,1,327.17
1254,239,2,4550.39
1307,216,2,18273.38
1520,300,5,30038.88
3581,242,1,26572.83
2297,216,1,20384.63
5230,206,2,38417.59
3108,279,2,44923.53
1842,291,1,43379.07
3202,213,4,48385.31
5594,208,4,30650.47
5279,233,1,33802.6
4650,205,1,28794.49
5505,259,4,12667.98
3860,228,1,44365.28
2055,254,3,4389.41
2630,212,3,9939.61
5366,300,3,13590.57
5908,280,4,2756.3
3813,218,3,32803.24
5386,230,1,27925.84
2383,274,3,28367.36
4643,221,4,7307.87
1509,233,1,7624.53
5705,262,2,11095.42
5517,275,4,2888.17
5219,289,5,36107.08
2174,254,2,6993.66
3464,213,3,2211.25
3754,281,1,30118.71
3079,247,4,41094.02
3458,291,5,35316.78
1745,249,3,41463.85
4487,262,2,42898.34
2173,268,3,28796.27
4152,230,1,47676.04
2349,289,1,9897.13
4939,300,5,21330.25
1273,207,2,5603.59
5745,268,2,13862.71
5239,259,4,33697.32
1013,256,5,5678.06
3069,237,2,20327.2
1849,248,1,10218.8
3215,214,3,30659.89
1793,247,4,22159.14
4204,285,5,34105.8
1179,263,4,37356.29
2013,217,4,45537.98
5671,292,1,1313.23
1207,284,4,45304.24
3757,230,1,1951.73
5284,292,1,40222.18
5904,267,2,40105.77
5723,286,2,23201.33
1779,216,3,49909.15
2246,219,3,25639.86
1729,217,5,24943.61
1350,274,4,29060.97
2869,250,5,46715.14
1998,262,1,33024.68
2983,266,2,30534.01
2237,224,3,7556.11
5152,248,4,15603.05
3810,240,1,17102.39
1028,218,1,48506.57
3648,222,2,16668.25
4051,285,2,12545.56
3950,244,2,29031.27
5241,260,5,20841.97
4957,273,3,6872.02
3010,269,2,6162.75
1092,246,2,33080.05
4106,217,4,14152.88
4187,290,5,43923.17
3523,244,5,13958.25
5781,219,3,40351.04
2715,294,2,13607.62
5699,259,4,35507.87
1618,293,4,24872.45
2777,268,2,40494.16
4466,223,4,13822.64
3118,241,3,9814.92
3883,252,1,5261.54
1874,242,4,21925.62
4432,270,5,42421.17
3511,241,2,16999.5
3613,211,2,44889.1
3144,215,2,18148.38
3534,288,4,6425.75
4149,265,5,39769.08
5440,235,3,4004.1
4914,254,5,44201.6
5131,227,5,37875.94
1401,300,1,3271.67
5537,247,3,6925.32
2671,260,5,15800.78
4037,279,1,3448.0
1888,238,2,49751.93
3810,221,3,6211.69
1210,269,4,31673.17
4428,221,3,26656.71
4286,217,4,3621.93
2460,259,4,30699.12
1869,288,2,29907.87
1896,215,3,4476.04
2774,221,3,18765.54
4647,247,3,8207.29
5749,267,3,105.76
1233,211,2,18452.98
3112,226,3,24221.59
2169,282,3,15435.15
1495,261,1,16181.98
3513,248,5,48631.79
2539,265,4,37804.88
3345,230,5,6924.02
2207,278,2,36093.95
5577,204,3,16093.97
2129,278,4,41007.53
3120,254,4,2352.08
3731,209,4,43348.36
1326,244,4,34111.59
2502,212,5,16099.12
1412,228,3,719.25
4181,210,4,49588.47
2678,242,4,18349.96
2177,260,1,16630.08
4581,201,2,31650.52
1467,279,3,28173.26
5987,218,4,27463.67
3508,211,5,43706.77
2416,204,4,12678.57
1282,287,4,46647.35
1213,248,3,3012.84
1650,250,1,27238.8
4179,246,5,18686.29
3685,261,4,7897.87
3600,223,2,13961.61
5551,273,5,37896.77
3433,221,1,29037.1
4525,261,2,20806.88
1445,287,1,673.02
3757,267,1,23459.26
4458,244,4,42862.2
4659,258,5,34530.4
3418,216,1,47830.29
1809,234,5,28231.38
3958,256,2,27110.86
2358,210,2,10444.31
1989,253,4,36465.3
3218,289,1,22067.28
2130,254,5,32808.36
1921,247,3,11057.54
2274,278,1,27053.55
5061,261,3,40736.79
3447,253,4,46754.25
1409,256,5,40649.13
2011,214,2,49622.1
2627,255,1,6666.14
3017,229,5,25540.12
2253,279,4,11426.3
3639,274,2,38343.06
2514,274,4,14237.03
2962,248,1,8509.67
3956,202,5,18992.18
3422,298,3,47127.8
3462,230,1,42140.93
1665,216,2,17158.96
5103,288,2,6036.8
5832,207,5,27150.78
2593,224,3,18441.5
4267,236,5,46608.45
2395,250,1,44609.21
4484,247,4,11105.88
4409,216,5,43172.42
3147,213,4,41762.07
4634,242,4,2657.2
1559,286,1,31321.79
1334,226,1,20988.45
2586,286,3,20865.12
5979,220,4,8900.48
5799,240,5,11835.79
5241,256,2,47602.89
1683,224,1,12875.25
1520,263,3,38072.4
1149,227,2,39774.94
3983,207,3,9056.53
5430,296,2,44559.56
5130,226,2,48329.99
1231,209,5,4137.34
2610,202,5,32537.2
4679,229,1,34472.23
2247,244,3,27785.85
5266,291,3,8906.43
5493,236,5,28721.34
5387,286,1,23384.65
2446,239,2,26543.24
2388,273,3,30890.0
3150,260,2,31145.68
4513,262,4,11063.3
4322,252,4,6996.05
5433,263,3,30548.19
5984,282,5,38614.89
2725,244,5,21094.14
1576,238,4,6435.81
4849,279,1,35587.81
4482,204,4,30581.29
2390,249,4,6406.88
5487,213,4,39683.06
4786,217,5,12796.55
2782,254,2,8776.91
5143,294,3,2296.6
3844,231,1,6384.59
4760,212,4,32889.19
4150,234,1,3264.9
3721,251,1,16251.66
3627,218,3,46223.4
5576,270,4,34271.56
5639,237,3,18337.1
5766,254,1,9290.25
1367,262,4,7954.57
1359,257,5,29137.71
2895,201,3,20233.32
4313,256,4,23357.68
5187,208,5,29473.66
2221,224,2,34472.18
2621,269,3,33762.82
2139,288,1,4202.44
1214,283,5,28843.42
3339,207,1,11701.29
3075,255,2,6429.11
3225,270,5,42259.41
5590,294,5,15152.4
5690,300,3,23702.6
3822,206,1,23471.66
2108,225,1,31303.4
2799,246,4,35491.09
2287,240,5,33791.64
3709,203,1,25460.9
3480,208,3,23880.52
4759,204,5,36811.53
1664,243,5,46412.19
3095,205,4,26810.62
1939,219,1,31811.08
5824,287,1,26695.78
4132,282,1,5479.25
4728,253,3,701.29
5649,248,2,18658.63
3467,232,4,16667.91
1269,205,4,7996.71
2304,264,5,4789.58
1248,204,3,29827.13
4112,261,5,37855.9
3142,249,3,29675.17
1917,227,3,27806.21
1605,287,2,47524.42
3507,249,5,42639.11
5737,281,2,16765.93
2474,293,4,26574.0
4015,300,2,30851.7
3356,225,4,7489.65
4952,258,2,27385.99
2514,260,2,19895.06
2862,288,3,10707.45
1066,297,2,33237.64
5271,270,1,43933.34
3401,266,5,43952.36
2501,236,2,1777.8
2836,237,5,39527.92
2427,203,5,38046.28
3023,285,5,6741.72
1853,295,1,15643.31
2837,204,1,2978.73
5954,256,1,11434.33
5230,270,3,23915.8
3836,223,2,43020.0
3362,206,4,802.07
5610,268,5,8946.48
3373,281,1,24179.81
5029,271,1,38766.91
2354,278,1,27216.45
5912,261,2,30853.61
4931,216,5,21223.23
5983,236,4,20336.26
4396,252,1,33740.16
1975,284,4,22330.32
2804,279,5,40777.9
3277,263,4,13262.0
1824,227,1,25974.12
4901,265,3,29463.01
1760,221,1,27417.3
2846,267,3,9119.73
3753,232,4,21345.22
1947,201,3,8226.82
3675,235,4,44877.89
2764,260,4,6248.74
2675,219,2,7785.09
3150,201,2,43250.9
3912,207,5,18860.82
4733,297,1,44467.95
3591,295,1,47203.04
3317,238,2,24420.43
3997,213,3,25359.43
